State,Year,Quarter,Pincodes,Transcation_Count,Transcation_Amount
sikkim,2018,3,737132,11706,21297531.718367998
sikkim,2018,3,737136,9650,13225690.976560615
sikkim,2018,3,737134,8947,18373605.65640023
sikkim,2018,3,737135,8118,16350127.884927034
sikkim,2018,3,737113,7647,15980561.151862796
sikkim,2018,3,737120,6069,18273776.575938575
sikkim,2018,3,737126,5013,9609944.747983705
sikkim,2018,3,737121,3808,8408431.743646935
sikkim,2018,4,737101,20274,53997162.86355927
sikkim,2018,4,737102,17874,51134858.40890253
sikkim,2018,4,737132,14835,29688373.692548778
sikkim,2018,4,737134,12922,27493186.61969518
sikkim,2018,4,737135,12194,28644361.465561144
sikkim,2018,4,737136,10755,16186830.441481423
sikkim,2018,4,737113,9958,25407465.402388126
sikkim,2018,4,737120,9848,35890081.440197214
sikkim,2018,4,737126,6911,16121583.56245052
sikkim,2018,4,737103,6441,19760103.614122108
sikkim,2019,1,737101,74498,118108022.59828645
sikkim,2019,1,737102,21109,50167286.50498513
sikkim,2019,1,737132,18576,33157853.812782735
sikkim,2019,1,737134,17417,30929894.245465152
sikkim,2019,1,737135,16362,31811430.364247143
sikkim,2019,1,737136,14393,21078097.180940896
sikkim,2019,1,737139,11200,11367960.965816453
sikkim,2019,1,737113,10400,25036622.86210318
sikkim,2019,1,737126,8854,20006886.68322835
sikkim,2019,1,737120,8824,25342420.050538853
sikkim,2019,2,737101,210317,320406038.0351463
sikkim,2019,2,737102,24154,64795365.565028735
sikkim,2019,2,737132,18971,36887058.43025703
sikkim,2019,2,737134,17748,35346089.91961202
sikkim,2019,2,737135,16399,36945172.900931306
sikkim,2019,2,737113,14288,37325640.05972132
sikkim,2019,2,737136,12919,21067430.212100577
sikkim,2019,2,737120,11562,36545078.1041833
sikkim,2019,2,737126,9748,23480406.616069004
sikkim,2019,2,737103,9511,32108557.49722778
sikkim,2019,3,737101,310087,394711071.83428097
sikkim,2019,3,737102,32914,76983431.7127036
sikkim,2019,3,737132,26828,46674446.39052241
sikkim,2019,3,737134,23625,43190098.96401493
sikkim,2019,3,737135,22979,44953253.44049364
sikkim,2019,3,737120,18083,46382018.67211348
sikkim,2019,3,737136,17566,26387237.496077325
sikkim,2019,3,737113,17217,37733943.18239926
sikkim,2019,3,737126,14129,28436392.270060927
sikkim,2019,3,737103,11489,28161212.786410965
sikkim,2019,4,737101,477056,567811576.1273177
sikkim,2019,4,737102,36686,91018557.14116079
sikkim,2019,4,737132,30341,54437850.415528685
sikkim,2019,4,737135,27684,51758366.279735565
sikkim,2019,4,737134,27482,53701004.07841767
sikkim,2019,4,737113,21140,49605023.06090254
sikkim,2019,4,737136,20329,29141715.824643686
sikkim,2019,4,737120,19877,52411868.43038558
sikkim,2019,4,737126,17731,36781344.80839277
sikkim,2019,4,737121,14876,26432352.62999324
sikkim,2020,1,737101,198806,401678944.0832668
sikkim,2020,1,737102,39914,88772696.59716484
sikkim,2020,1,737132,34812,62301799.7090806
sikkim,2020,1,737134,33365,60978284.12445666
sikkim,2020,1,737135,32484,60406556.55173436
sikkim,2020,1,737136,23977,31562106.466452874
sikkim,2020,1,737113,23512,53543544.94433001
sikkim,2020,1,737126,21299,43678592.89017106
sikkim,2020,1,737120,20694,52272287.16991089
sikkim,2020,1,737121,17254,27168214.38679769
sikkim,2020,2,737101,99514,241524817.7601629
sikkim,2020,2,737102,48169,110771511.12969662
sikkim,2020,2,737134,47609,79692784.39264867
sikkim,2020,2,737132,44831,77172228.21265629
sikkim,2020,2,737135,40423,78103532.51790954
sikkim,2020,2,737113,30686,62990274.249189
sikkim,2020,2,737126,30265,50056768.69557366
sikkim,2020,2,737120,26448,83171870.67539173
sikkim,2020,2,737121,25732,34021829.586665384
sikkim,2020,2,737136,19239,32007761.345463865
sikkim,2020,3,737101,123677,363123445.92071867
sikkim,2020,3,737102,59676,148498181.61173043
sikkim,2020,3,737134,52215,103125997.98284647
sikkim,2020,3,737132,47333,92166014.71236712
sikkim,2020,3,737135,43495,84621036.76003131
sikkim,2020,3,737113,35604,84066020.05543599
sikkim,2020,3,737126,34340,67249097.61629468
sikkim,2020,3,737120,32188,108277311.85844661
sikkim,2020,3,737121,29690,47548419.72318309
sikkim,2020,3,737103,22543,58794910.05378474
sikkim,2020,4,737101,137621,401393359.3730345
sikkim,2020,4,737102,74462,206942913.8594391
sikkim,2020,4,737134,63754,144436140.52819106
sikkim,2020,4,737132,59211,130294975.41495967
sikkim,2020,4,737135,57488,127733770.72283357
sikkim,2020,4,737120,49743,170500424.5865497
sikkim,2020,4,737113,43961,123348464.12495862
sikkim,2020,4,737126,40905,101486444.10675268
sikkim,2020,4,737121,33882,73139191.13560003
sikkim,2020,4,737103,28640,80259744.7201464
sikkim,2021,1,737101,230314,651230894.2642756
sikkim,2021,1,737102,72036,214023413.27972007
sikkim,2021,1,737134,64481,163867637.42218336
sikkim,2021,1,737132,59993,137681981.3199845
sikkim,2021,1,737135,54828,140060691.11294314
sikkim,2021,1,737113,42491,133107495.42030288
sikkim,2021,1,737120,40210,141595710.6292783
sikkim,2021,1,737126,37841,103228998.99647489
sikkim,2021,1,737136,30655,61822486.69976698
sikkim,2021,1,737121,30224,73885821.60314554
sikkim,2021,2,737101,297452,724746706.3079436
sikkim,2021,2,737102,83039,235934839.12091917
sikkim,2021,2,737134,81870,194136137.0047333
sikkim,2021,2,737132,73086,156852033.9636291
sikkim,2021,2,737135,62588,143959958.98430628
sikkim,2021,2,737120,49090,176166209.40985945
sikkim,2021,2,737126,45574,109012656.35644796
sikkim,2021,2,737113,44882,120520637.56860521
sikkim,2021,2,737121,38319,76655631.82284465
sikkim,2021,2,737136,35750,66186273.85267018
sikkim,2021,3,737101,338734,867802298.5562382
sikkim,2021,3,737102,107611,301811282.78679377
sikkim,2021,3,737134,98557,239292130.0790186
sikkim,2021,3,737132,94310,192316407.61074328
sikkim,2021,3,737135,75667,174940398.5357872
sikkim,2021,3,737120,59528,222956316.01389608
sikkim,2021,3,737126,56216,137954758.18257964
sikkim,2021,3,737113,54713,159430410.3695603
sikkim,2021,3,737136,44864,81576523.34531628
sikkim,2021,3,737121,41335,92795839.6474207
sikkim,2021,4,737101,541997,1401565372.8342977
sikkim,2021,4,737102,138476,387413440.3597043
sikkim,2021,4,737132,118733,235216438.10757113
sikkim,2021,4,737134,117138,284731076.7632046
sikkim,2021,4,737135,89908,222979795.43140694
sikkim,2021,4,737120,78184,274703246.6532579
sikkim,2021,4,737113,72748,232954032.47956002
sikkim,2021,4,737126,71150,192812272.7765864
sikkim,2021,4,737136,58616,104773159.44339293
sikkim,2021,4,737103,56402,184698962.32679385
sikkim,2022,1,737101,572571,1429425945.961132
sikkim,2022,1,737102,150873,368906458.41561985
sikkim,2022,1,737132,144605,277500079.0930386
sikkim,2022,1,737134,137930,331402064.1726658
sikkim,2022,1,737135,106025,253796966.43059132
sikkim,2022,1,737126,81954,208000061.704278
sikkim,2022,1,737113,80419,240985978.0209565
sikkim,2022,1,737136,75513,124929431.68879786
sikkim,2022,1,737120,70343,239867347.3280994
sikkim,2022,1,737121,56322,138726250.37673736
sikkim,2022,2,737101,766826,1908886120.2727275
sikkim,2022,2,737102,209601,530663891.528832
sikkim,2022,2,737132,180548,323305054.1533619
sikkim,2022,2,737134,163476,367603628.9518961
sikkim,2022,2,737135,137789,286425187.3430251
sikkim,2022,2,737136,119900,163813399.01257223
sikkim,2022,2,737126,106692,254862677.89692697
sikkim,2022,2,737113,105494,315132632.0636008
sikkim,2022,2,737120,104473,350115653.0803326
sikkim,2022,2,737103,77714,237339189.39452797
sikkim,2022,3,737101,794044,1639837896.5598912
sikkim,2022,3,737102,220079,502539799.39269716
sikkim,2022,3,737132,197652,331337450.51434785
sikkim,2022,3,737134,163633,335841461.2357317
sikkim,2022,3,737135,149546,295234865.0724051
sikkim,2022,3,737126,128076,292427304.6874075
sikkim,2022,3,737136,114055,153227044.6228934
sikkim,2022,3,737120,111320,356886543.93965816
sikkim,2022,3,737113,93501,256543284.50575596
sikkim,2022,3,737121,76971,161156891.80198145
sikkim,2022,4,737132,828709,1491008376.2351952
sikkim,2022,4,737101,738136,1658113932.006267
sikkim,2022,4,737102,228431,481473592.9059185
sikkim,2022,4,737134,172812,356768812.7225659
sikkim,2022,4,737135,160013,304128893.56955755
sikkim,2022,4,737126,121174,264761199.2436604
sikkim,2022,4,737136,117743,148922707.33542886
sikkim,2022,4,737120,116909,340515167.47704965
sikkim,2022,4,737113,104360,298706697.67400277
sikkim,2022,4,737103,87881,235914155.20680153
tamil-nadu,2018,1,600003,2010196,2997847000.265506
tamil-nadu,2018,1,641001,234992,366145056.604301
tamil-nadu,2018,1,636015,73267,116043493.97074056
tamil-nadu,2018,1,641601,60315,91076373.45347327
tamil-nadu,2018,1,600119,57943,105956128.93332893
tamil-nadu,2018,1,600097,53815,100986696.11938742
tamil-nadu,2018,1,620001,52912,84235946.33960661
tamil-nadu,2018,1,635126,51317,82819235.07182719
tamil-nadu,2018,1,600042,46219,86200334.82890616
tamil-nadu,2018,1,602105,45667,62295253.93820695
tamil-nadu,2018,2,600003,2771900,5194488793.022476
tamil-nadu,2018,2,641001,423901,748183890.4087677
tamil-nadu,2018,2,636015,118614,223853090.9032671
tamil-nadu,2018,2,641601,104334,199193599.15138578
tamil-nadu,2018,2,620001,98831,179371909.8027706
tamil-nadu,2018,2,600097,82169,160980530.73242915
tamil-nadu,2018,2,635126,80985,172230600.9646459
tamil-nadu,2018,2,600119,78288,157174034.1418513
tamil-nadu,2018,2,600016,67050,127959281.86532944
tamil-nadu,2018,2,600042,64872,133464170.21839921
tamil-nadu,2018,3,600003,4430587,7070098756.153783
tamil-nadu,2018,3,641001,744052,1050152007.6825559
tamil-nadu,2018,3,636015,163360,273319148.19705296
tamil-nadu,2018,3,635126,150005,290338070.1790305
tamil-nadu,2018,3,600097,141460,217401146.047229
tamil-nadu,2018,3,600119,138418,218687635.55921072
tamil-nadu,2018,3,641601,135517,254249371.25811708
tamil-nadu,2018,3,600130,122218,185321325.48188782
tamil-nadu,2018,3,620001,121577,219715880.519094
tamil-nadu,2018,3,600016,115851,190924882.79157287
tamil-nadu,2018,4,600003,5539392,10066365923.24963
tamil-nadu,2018,4,641001,843859,1423056619.407611
tamil-nadu,2018,4,600097,226430,320761345.3571303
tamil-nadu,2018,4,636015,209669,384451489.5116932
tamil-nadu,2018,4,600119,208358,319036633.4215151
tamil-nadu,2018,4,635126,203970,421419396.2658981
tamil-nadu,2018,4,641601,183276,352623543.4756083
tamil-nadu,2018,4,602105,165149,247756868.24497595
tamil-nadu,2018,4,600100,155543,278569002.94251156
tamil-nadu,2018,4,620001,155412,305501691.7247781
tamil-nadu,2019,1,600003,8217185,12799152324.27052
tamil-nadu,2019,1,641001,1337996,2370445180.2124534
tamil-nadu,2019,1,600097,385521,514070417.7926743
tamil-nadu,2019,1,600119,379501,519174547.9382769
tamil-nadu,2019,1,636015,344088,591547622.9547863
tamil-nadu,2019,1,641601,321373,579706051.0532844
tamil-nadu,2019,1,635126,285441,468046147.18516535
tamil-nadu,2019,1,602105,282825,345351598.74653083
tamil-nadu,2019,1,600130,264329,377930074.5760394
tamil-nadu,2019,1,620001,255536,449790726.2631589
tamil-nadu,2019,2,600003,6992850,13700604318.48539
tamil-nadu,2019,2,641001,1739607,4031103255.4825172
tamil-nadu,2019,2,600097,445866,585669742.30745
tamil-nadu,2019,2,600119,434002,596518369.3512512
tamil-nadu,2019,2,641601,422511,937053319.0659298
tamil-nadu,2019,2,636015,412809,917369003.8631979
tamil-nadu,2019,2,600100,302921,491600273.48694897
tamil-nadu,2019,2,620001,301929,661158989.2982836
tamil-nadu,2019,2,600130,298156,436263623.9209101
tamil-nadu,2019,2,638003,273109,600958887.6522083
tamil-nadu,2019,3,600003,6406756,14709936634.889
tamil-nadu,2019,3,641001,1998001,5484926978.195975
tamil-nadu,2019,3,600119,722934,796879009.5874771
tamil-nadu,2019,3,600097,649021,734602492.2289515
tamil-nadu,2019,3,636015,512223,1307747080.3076725
tamil-nadu,2019,3,641601,510742,1301324485.20942
tamil-nadu,2019,3,600130,451652,552719273.3423706
tamil-nadu,2019,3,600100,422801,601833751.4182258
tamil-nadu,2019,3,620001,373860,917332900.1667721
tamil-nadu,2019,3,602105,335042,449183531.5210887
tamil-nadu,2019,4,600003,10008230,21375916666.727257
tamil-nadu,2019,4,641001,2511187,6450498209.012604
tamil-nadu,2019,4,600119,949727,977965752.8065317
tamil-nadu,2019,4,600097,866888,899930959.1075094
tamil-nadu,2019,4,641601,652932,1545981089.7466207
tamil-nadu,2019,4,600130,635201,702860307.7140641
tamil-nadu,2019,4,636015,615141,1454784543.1661992
tamil-nadu,2019,4,600100,569544,745066620.5642649
tamil-nadu,2019,4,620001,477841,1090800191.3511899
tamil-nadu,2019,4,600096,465289,564372574.964261
tamil-nadu,2020,1,600003,14352747,29310364582.884754
tamil-nadu,2020,1,641018,2111071,5210013493.294355
tamil-nadu,2020,1,600119,1064670,1128163380.7142224
tamil-nadu,2020,1,600097,924315,997907165.891912
tamil-nadu,2020,1,600130,718114,787939417.523159
tamil-nadu,2020,1,600100,658195,858538448.1417917
tamil-nadu,2020,1,600096,549025,641642642.4866289
tamil-nadu,2020,1,600042,521888,643566422.7428123
tamil-nadu,2020,1,602105,519858,594897331.0955238
tamil-nadu,2020,1,636006,464201,1203247531.510053
tamil-nadu,2020,2,600003,8641869,22394007817.575096
tamil-nadu,2020,2,641018,1711806,4858715192.665498
tamil-nadu,2020,2,636006,436554,1192597688.7090073
tamil-nadu,2020,2,600100,366181,539808099.6082759
tamil-nadu,2020,2,635109,344887,536735274.25252926
tamil-nadu,2020,2,600119,318150,410033287.9929408
tamil-nadu,2020,2,635126,311070,526135656.1687701
tamil-nadu,2020,2,600097,290595,360451206.47577035
tamil-nadu,2020,2,602105,255659,328797416.64725065
tamil-nadu,2020,2,641602,248113,458699601.40400076
tamil-nadu,2020,3,600003,11269288,28801727693.914406
tamil-nadu,2020,3,641018,2261155,6118709428.796043
tamil-nadu,2020,3,636006,1015825,2794983704.570053
tamil-nadu,2020,3,635109,598811,1002653790.519563
tamil-nadu,2020,3,600100,514489,768349593.1809273
tamil-nadu,2020,3,635126,512840,818669317.5640285
tamil-nadu,2020,3,625001,453384,1223732991.2024899
tamil-nadu,2020,3,641602,448547,1009083629.0274758
tamil-nadu,2020,3,602105,446062,630267409.1499232
tamil-nadu,2020,3,638001,397031,1113899382.2844071
tamil-nadu,2020,4,600003,11690163,26114457256.84628
tamil-nadu,2020,4,641018,2424429,5568050172.039789
tamil-nadu,2020,4,636006,1174582,2889128960.595086
tamil-nadu,2020,4,635109,1165466,1845088384.5167162
tamil-nadu,2020,4,635126,1017235,1521953929.3793557
tamil-nadu,2020,4,600100,992411,1308127036.490784
tamil-nadu,2020,4,602105,940801,1155605481.4166443
tamil-nadu,2020,4,641602,761944,1627583745.7923462
tamil-nadu,2020,4,600056,739273,1109853352.4073906
tamil-nadu,2020,4,600042,710121,904201988.7445955
tamil-nadu,2021,1,600003,25512152,44939868773.04715
tamil-nadu,2021,1,641018,4542090,8296801382.806343
tamil-nadu,2021,1,636006,2318051,4686183219.283338
tamil-nadu,2021,1,635109,1238103,1900317477.799319
tamil-nadu,2021,1,602105,1135840,1360867198.7375581
tamil-nadu,2021,1,600100,1095476,1466611474.8299057
tamil-nadu,2021,1,635126,1072079,1586170318.8836057
tamil-nadu,2021,1,600119,854299,1006535205.3841006
tamil-nadu,2021,1,625001,851451,1833415848.5645742
tamil-nadu,2021,1,600042,831771,1034683333.1038237
tamil-nadu,2021,2,600003,31694305,54282023022.63944
tamil-nadu,2021,2,641018,5338666,9441179349.819544
tamil-nadu,2021,2,636006,2808515,5258089982.689848
tamil-nadu,2021,2,635109,1275081,2006220732.4877515
tamil-nadu,2021,2,635126,1053379,1591448500.4473886
tamil-nadu,2021,2,602105,1016568,1222850945.1461587
tamil-nadu,2021,2,625001,998470,1956382556.8370545
tamil-nadu,2021,2,600100,976163,1399029790.5335903
tamil-nadu,2021,2,638001,968778,1829285601.8969312
tamil-nadu,2021,2,641606,882662,1597137037.2545476
tamil-nadu,2021,3,600003,42982007,71274098295.90457
tamil-nadu,2021,3,641018,7936164,13854294288.678345
tamil-nadu,2021,3,636006,3672350,6959855100.6840725
tamil-nadu,2021,3,635109,1825088,2870893024.0417814
tamil-nadu,2021,3,635126,1608746,2373351087.656296
tamil-nadu,2021,3,602105,1520017,1812031117.3820472
tamil-nadu,2021,3,641602,1367642,2684695543.2562833
tamil-nadu,2021,3,600100,1350298,1860703756.770228
tamil-nadu,2021,3,638001,1332618,2583766792.997224
tamil-nadu,2021,3,641606,1310393,2388622653.5035377
tamil-nadu,2021,4,600003,54054310,83084090738.55415
tamil-nadu,2021,4,641018,10521066,18538563797.394085
tamil-nadu,2021,4,636006,4873445,8282830631.999786
tamil-nadu,2021,4,635109,2291857,3599042483.4035006
tamil-nadu,2021,4,635126,1962102,2901462305.604706
tamil-nadu,2021,4,602105,1820307,2105004028.3738217
tamil-nadu,2021,4,641602,1806619,3224339266.1110125
tamil-nadu,2021,4,638001,1748741,3214426277.67511
tamil-nadu,2021,4,600100,1601658,2180876811.626523
tamil-nadu,2021,4,641606,1599490,2680099178.036751
tamil-nadu,2022,1,600003,62446149,95888452779.63263
tamil-nadu,2022,1,641018,12588968,24436130479.46472
tamil-nadu,2022,1,636006,5321118,9190335218.72433
tamil-nadu,2022,1,635109,2529796,3995922448.343732
tamil-nadu,2022,1,635126,2133935,3120121471.4986033
tamil-nadu,2022,1,641602,2060478,3585502916.232564
tamil-nadu,2022,1,602105,2034034,2412500026.8843203
tamil-nadu,2022,1,638001,1982168,3629711418.7918158
tamil-nadu,2022,1,641606,1862567,3056211719.8197355
tamil-nadu,2022,1,600100,1849606,2551967667.3345017
tamil-nadu,2022,2,600003,75241472,108938946466.4329
tamil-nadu,2022,2,641018,14629361,27251696998.752544
tamil-nadu,2022,2,636006,6530959,10644716245.12516
tamil-nadu,2022,2,635109,2964991,4720223119.00359
tamil-nadu,2022,2,635126,2492364,3589177494.7607107
tamil-nadu,2022,2,641602,2484283,4129162575.8199277
tamil-nadu,2022,2,602105,2411211,2767735011.169202
tamil-nadu,2022,2,638001,2356156,4040419801.569825
tamil-nadu,2022,2,600100,2286488,3032455837.5391455
tamil-nadu,2022,2,641606,2193353,3271923943.3149133
tamil-nadu,2022,3,600119,54651373,74718053576.90952
tamil-nadu,2022,3,636014,20259438,28349190740.985077
tamil-nadu,2022,3,641045,19099879,27635618531.8156
tamil-nadu,2022,3,625001,11979830,20707246455.0557
tamil-nadu,2022,3,600003,10598330,17101667469.240383
tamil-nadu,2022,3,641602,5887176,8047928131.869511
tamil-nadu,2022,3,635109,3057691,4763463314.477103
tamil-nadu,2022,3,635126,2820375,4082712917.5965753
tamil-nadu,2022,3,620008,2684155,4773527510.595255
tamil-nadu,2022,3,641018,2642228,4984058675.54731
tamil-nadu,2022,4,600119,82889654,111402422914.48465
tamil-nadu,2022,4,636014,21699572,29929367291.49858
tamil-nadu,2022,4,641045,15769128,23052180926.24506
tamil-nadu,2022,4,625001,14703058,24536471051.54523
tamil-nadu,2022,4,641602,7786748,10467948069.96344
tamil-nadu,2022,4,620008,3757206,6386260127.209974
tamil-nadu,2022,4,600009,3486481,5357295835.789652
tamil-nadu,2022,4,635109,3336387,5059804049.212596
tamil-nadu,2022,4,635126,3113919,4467613782.531245
tamil-nadu,2022,4,602105,2788086,2868136486.4934983
telangana,2018,1,500012,933013,1643061976.426294
telangana,2018,1,500072,215623,445608318.34719795
telangana,2018,1,500032,160428,316835725.5479444
telangana,2018,1,500081,151698,350891989.2777426
telangana,2018,1,500038,151246,203677310.065389
telangana,2018,1,500016,137306,211814423.28040802
telangana,2018,1,500018,112441,203861708.14332354
telangana,2018,1,505001,112432,168520809.014489
telangana,2018,1,500039,100986,152297504.0434354
telangana,2018,1,500026,94394,188854409.19670594
telangana,2018,2,500012,1024336,2257038218.1929708
telangana,2018,2,500072,297195,699643124.7597772
telangana,2018,2,500032,232439,485053256.8543969
telangana,2018,2,500081,225115,538787867.8776424
telangana,2018,2,500038,200504,308906616.31299764
telangana,2018,2,500016,189347,355197452.597319
telangana,2018,2,500018,151255,319836635.27535856
telangana,2018,2,505001,130067,298618152.8388853
telangana,2018,2,500039,124852,248613831.70402747
telangana,2018,2,500026,118944,282270122.07038534
telangana,2018,3,500012,1726388,3077635699.337487
telangana,2018,3,500072,549460,1009515709.7381854
telangana,2018,3,500038,535796,508792982.12914383
telangana,2018,3,500032,492305,716119184.664336
telangana,2018,3,504107,461234,217879741.69579607
telangana,2018,3,500081,435889,737317606.0116308
telangana,2018,3,500016,430231,554000289.2947192
telangana,2018,3,500060,274570,304386021.6228584
telangana,2018,3,500029,260895,325136953.40372956
telangana,2018,3,500018,245913,456030786.99653006
telangana,2018,4,500012,2576408,4841883809.168822
telangana,2018,4,500072,978014,1574884360.6079535
telangana,2018,4,500038,895344,760635112.1763471
telangana,2018,4,500081,771395,1097591901.883511
telangana,2018,4,500032,769651,1061311574.5361316
telangana,2018,4,500016,706080,833350513.0183806
telangana,2018,4,500018,461691,724904812.767054
telangana,2018,4,500060,435799,429765587.88161254
telangana,2018,4,500039,421393,595977795.5046772
telangana,2018,4,500029,369821,469133418.6571926
telangana,2019,1,500012,9957548,15399177052.931395
telangana,2019,1,500072,1975646,2764091746.9875956
telangana,2019,1,500038,1697552,1317844518.8662872
telangana,2019,1,500081,1677796,1995814301.698573
telangana,2019,1,500032,1636032,1881682005.7352486
telangana,2019,1,500018,1529944,2182261089.112191
telangana,2019,1,500016,1404149,1499878318.3139966
telangana,2019,1,500039,903371,1095746358.6032581
telangana,2019,1,500033,883497,1292058131.3396442
telangana,2019,1,500060,780372,720324989.7987916
telangana,2019,2,500012,23303184,42709920754.79193
telangana,2019,2,500018,3085949,5218807825.907257
telangana,2019,2,500072,2526725,3574015970.48053
telangana,2019,2,500081,1894273,2386307157.364939
telangana,2019,2,500038,1869936,1544355295.114236
telangana,2019,2,500032,1780144,2227980757.008911
telangana,2019,2,500016,1642976,2049603261.8246489
telangana,2019,2,500050,1496961,2720759059.843043
telangana,2019,2,500033,1480944,2546418815.7266636
telangana,2019,2,500079,1040262,1977428087.8897567
telangana,2019,3,500012,27360144,55516914964.120514
telangana,2019,3,500018,3915249,6863094038.248659
telangana,2019,3,500072,3798329,4740576706.408675
telangana,2019,3,500081,2753426,3168448499.8658333
telangana,2019,3,500038,2629557,2029388681.6419814
telangana,2019,3,500032,2606169,2945721385.466215
telangana,2019,3,500016,2385216,2712147334.8997617
telangana,2019,3,500033,1967878,3306557806.3959007
telangana,2019,3,500050,1855269,3468735908.6425285
telangana,2019,3,500039,1536671,1936873014.9386618
telangana,2019,4,500012,32637373,67244225971.71475
telangana,2019,4,500001,6103514,11566891431.241299
telangana,2019,4,500072,4915329,6225556780.593813
telangana,2019,4,500018,4851385,8542375022.939508
telangana,2019,4,500081,3658793,4133640908.2773466
telangana,2019,4,500032,3474419,3828190545.66564
telangana,2019,4,500038,3153300,2536028435.2275977
telangana,2019,4,500016,2939579,3384960921.0282316
telangana,2019,4,500033,2459039,4111941460.5223675
telangana,2019,4,500050,2339941,4437344455.457349
telangana,2020,1,500001,63671159,139394865595.49792
telangana,2020,1,500072,5283290,7251265300.592133
telangana,2020,1,500081,4030937,4658668731.2112255
telangana,2020,1,500032,3884043,4343247128.730584
telangana,2020,1,500038,3044785,2780437455.6805067
telangana,2020,1,500016,2821233,3306303138.465645
telangana,2020,1,500018,2528782,3581249603.331252
telangana,2020,1,500039,2180737,3101743455.4914875
telangana,2020,1,506002,2177275,4647570989.458022
telangana,2020,1,505001,1849558,3987730977.830345
telangana,2020,2,500001,39752686,101961882246.87434
telangana,2020,2,500072,2779331,4714390213.642207
telangana,2020,2,506002,2722371,6397270660.953796
telangana,2020,2,500018,1896744,3081395010.7262
telangana,2020,2,505001,1461977,3340696162.1287227
telangana,2020,2,500039,1423767,2242259968.827369
telangana,2020,2,500055,1408700,2447858964.6717243
telangana,2020,2,500037,1403379,2230607212.6782274
telangana,2020,2,502032,1205120,2154217533.0633264
telangana,2020,2,500070,1125474,2262226438.58338
telangana,2020,3,500001,70732132,177532009421.7673
telangana,2020,3,500072,4818327,7901366588.553955
telangana,2020,3,500018,3646086,6746066279.411854
telangana,2020,3,500039,2336855,3855753536.4990525
telangana,2020,3,500055,2240862,3983341841.3421497
telangana,2020,3,505001,2235829,5204420874.87776
telangana,2020,3,500037,2158500,3554512862.563189
telangana,2020,3,500070,2014542,4086431822.0088406
telangana,2020,3,506002,1859437,4359145060.253377
telangana,2020,3,502032,1838354,3319367371.337398
telangana,2020,4,500001,63797806,154104662898.10645
telangana,2020,4,500072,9070883,13937755536.535961
telangana,2020,4,500018,5643815,9675318583.896774
telangana,2020,4,500039,3991810,6396528382.565709
telangana,2020,4,500055,3765251,6495264678.062862
telangana,2020,4,505001,3684087,8231302076.458456
telangana,2020,4,500081,3671481,4383805035.137949
telangana,2020,4,500016,3576713,5064748267.023199
telangana,2020,4,500070,3576367,6881582556.487806
telangana,2020,4,500037,3473445,5673537692.512934
telangana,2021,1,500001,107274281,218270126529.36053
telangana,2021,1,500072,10520264,15264391308.449902
telangana,2021,1,500018,7159503,11598274057.953592
telangana,2021,1,500081,4728444,5317903334.226204
telangana,2021,1,500016,4385582,5762427603.927832
telangana,2021,1,500039,4354127,6819509471.193953
telangana,2021,1,500055,4029164,6832605636.055994
telangana,2021,1,505001,3830885,8431766336.033277
telangana,2021,1,500038,3830061,4315546333.829466
telangana,2021,1,500070,3797889,7344286754.616329
telangana,2021,2,500001,148864777,315432046413.66345
telangana,2021,2,500072,10572910,17216422936.74786
telangana,2021,2,500018,8266463,14460490857.729868
telangana,2021,2,500055,4647957,8385875879.773148
telangana,2021,2,500039,4555479,7931116247.381447
telangana,2021,2,505001,4419442,10840946405.539165
telangana,2021,2,500037,4123183,6944198147.351139
telangana,2021,2,500008,4116658,6762954140.019281
telangana,2021,2,500070,4072408,8630289664.562225
telangana,2021,2,502032,3806010,7090541212.607969
telangana,2021,3,500001,173430239,335290201877.6652
telangana,2021,3,500072,14524540,22628539273.865894
telangana,2021,3,500018,10182801,16594187696.219566
telangana,2021,3,500039,6212786,10059415278.9652
telangana,2021,3,500055,6087796,10446727300.200508
telangana,2021,3,500081,6083021,7513924136.637562
telangana,2021,3,505001,5829460,12962267281.014135
telangana,2021,3,500016,5677699,7949955022.475481
telangana,2021,3,500008,5643156,8713052726.933613
telangana,2021,3,500070,5569105,10825632646.008186
telangana,2021,4,500001,213053128,398798138080.50854
telangana,2021,4,500072,18702806,29184043437.950966
telangana,2021,4,500018,12702463,20697709558.67371
telangana,2021,4,500081,8541538,10628519362.206837
telangana,2021,4,500016,7623882,10444173793.396725
telangana,2021,4,500039,7572515,12576999877.69634
telangana,2021,4,500055,7434595,12863780360.610619
telangana,2021,4,505001,7132666,16100604693.684223
telangana,2021,4,500008,7087086,11035893878.94763
telangana,2021,4,500070,6635068,13246403511.021183
telangana,2022,1,500001,248675599,460948755722.1826
telangana,2022,1,500072,20739218,32326218070.30701
telangana,2022,1,500018,12828306,20721253232.749943
telangana,2022,1,500081,9614248,11962556111.21791
telangana,2022,1,500039,8602268,14279519227.676981
telangana,2022,1,500055,8477965,14589584095.827675
telangana,2022,1,500008,8162246,12680603631.351318
telangana,2022,1,500016,8148392,11175639127.495972
telangana,2022,1,505001,7982445,17776895373.23894
telangana,2022,1,500032,7613988,9361896540.618912
telangana,2022,2,500001,296874552,536659038240.45605
telangana,2022,2,500072,25963855,40013861888.54491
telangana,2022,2,500018,14981608,23798515806.52308
